,id,lat,lon,amenity
15831,772070583,51.383978,-0.1084873,post_box
15832,772083090,51.3868079,-0.076413,post_box
15833,772083095,51.3845136,-0.0896065,post_box
15834,772083104,51.3822801,-0.0819055,post_box
15835,772083115,51.3873768,-0.0954649,post_box
15836,772083119,51.3890262,-0.0807427,post_box
15837,772083126,51.390523,-0.0772678,post_box
15838,772083134,51.3868582,-0.0918959,post_box
15839,772083140,51.3891008,-0.0900363,post_box
15840,772092130,51.5156628,-0.1364965,fast_food
15841,772107552,51.3796892,-0.0681717,post_box
15842,772107556,51.3854897,-0.072963,post_box
15843,772107557,51.3770752,-0.0687409,post_box
15844,772107558,51.3744424,-0.0692888,post_box
15845,772107560,51.3764603,-0.0727494,post_box
15846,772107563,51.382298,-0.0680942,post_box
15847,772107566,51.3821058,-0.0701506,post_box
15848,772107569,51.3751006,-0.0747516,post_box
15849,772107572,51.3817466,-0.0752202,post_box
15850,772107575,51.3843384,-0.0720507,post_box
15851,772124144,51.3771788,-0.0778478,post_box
15852,772124145,51.3793698,-0.0748255,post_box
15853,772124147,51.3850289,-0.068639,post_box
15854,772124149,51.3754463,-0.080802,post_box
15855,772124150,51.3865697,-0.0600409,post_box
15856,772124151,51.3753914,-0.064613,post_box
15857,772124154,51.379853,-0.0626157,post_box
15858,772124157,51.3822524,-0.063748,post_box
15859,772124541,51.3411905,0.2676139,place_of_worship
15860,772124544,51.3453534,0.2570129,police
15861,772124550,51.3424834,0.2683577,place_of_worship
15862,772124559,51.3472888,0.2672648,place_of_worship
15863,772125324,51.4816491,-0.1996975,fast_food
15864,772143784,51.3790345,-0.0517142,post_box
15865,772143788,51.3916308,-0.0532656,post_box
15866,772143791,51.3770415,-0.0539924,post_box
15867,772143794,51.3742422,-0.0513963,post_box
15868,772143797,51.389381,-0.048468,post_box
15869,772143800,51.3777913,-0.0478132,post_box
15870,772143803,51.376573,-0.0600554,post_box
15871,772143805,51.3885567,-0.0520937,post_box
15872,772143808,51.3870719,-0.0450872,post_box
15873,772143811,51.3859901,-0.062802,post_box
15874,772143814,51.3884801,-0.0598941,post_box
15875,772143816,51.3832759,-0.0441301,post_box
15876,772143819,51.3806723,-0.0417134,post_box
15877,772535526,51.410697,-0.2922034,restaurant
15878,772536185,51.5272918,-0.1182352,bicycle_rental
15879,772541878,51.5258279,-0.090836,bicycle_rental
15880,772987876,51.361611,-0.1177594,post_box
15881,772987880,51.3668256,-0.116381,post_box
15882,772987883,51.374391,-0.1193819,post_box
15883,772987886,51.3567052,-0.1166294,post_box
15884,772987889,51.3765314,-0.1201263,post_box
15885,772989509,51.3607853,-0.1127532,post_box
15886,772989510,51.3630206,-0.1118436,post_box
15887,772989511,51.3708832,-0.1003366,post_box
15888,772989512,51.3718654,-0.1090204,post_box
15889,772989513,51.3716381,-0.1036125,post_box
15890,772989514,51.3705502,-0.099746,post_box
15891,772989515,51.3653556,-0.107665,post_box
15892,772989516,51.3665841,-0.1050705,post_box
15893,772992408,51.3727855,-0.0970064,post_box
15894,772992409,51.3765728,-0.0967763,post_box
15895,772992410,51.3723952,-0.0987244,post_box
15896,772992411,51.3750188,-0.0978975,post_box
15897,772992412,51.3752751,-0.097053,post_box
15898,773008286,51.6415629,-0.0702058,post_office
15899,773008288,51.660306,-0.0580832,post_office
15900,773008335,51.6641071,-0.0846651,post_office
15901,773008800,51.6465066,-0.0467491,post_office
15902,773067464,51.6583413,-0.0312639,post_office
15903,773067478,51.6576521,-0.0475905,post_office
15904,773067507,51.6713458,-0.0408018,post_office
15905,773067903,51.6511445,-0.1498843,post_box
15906,773072536,51.6853402,-0.0315517,post_office
15907,773074392,51.6893432,0.0312552,post_office
15908,773224502,51.5171474,-0.2095386,post_office
15909,773226764,51.5001824,-0.2392304,post_office
15910,773228607,51.5110078,-0.3177232,post_office
15911,773229686,51.5098223,-0.3231856,post_office
15912,773232400,51.5164422,-0.2670859,post_office
15913,773232825,51.5081657,-0.2719322,post_office
15914,773234403,51.5223629,-0.3404766,post_office
15915,773234449,51.5089524,-0.3372112,post_office
15916,773235030,51.5245483,-0.2026522,post_office
15917,773326575,51.586647,-0.3613874,post_office
15918,773326667,51.5731251,-0.3717258,post_office
15919,773326893,51.5724801,-0.2948526,post_office
15920,773334574,51.6040712,-0.3559157,post_office
15921,773334605,51.5954623,-0.3127209,post_office
15922,773343585,51.3679939,-0.0992524,post_box
15923,773343591,51.364048,-0.081878,post_box
15924,773343596,51.36948,-0.0858843,post_box
15925,773343599,51.3636778,-0.0978984,post_box
15926,773343604,51.3700066,-0.0968225,post_box
15927,773343608,51.369145,-0.0893611,post_box
15928,773343611,51.3654578,-0.0990523,post_box
15929,773343615,51.3788754,-0.0955816,post_box
15930,773343618,51.365275,-0.0866108,post_box
15931,773348536,51.3736508,-0.0307935,post_box
15932,773348537,51.3591715,-0.0311177,post_box
15933,773348538,51.3718029,-0.0680002,post_box
15934,773348539,51.3766557,-0.0368897,post_box
15935,773348540,51.3699636,-0.0294308,post_box
15936,773348541,51.3716138,-0.0744629,post_box
15937,773348542,51.3752258,-0.0459098,post_box
15938,773348543,51.3766208,-0.0393099,post_box
15939,773348544,51.3745648,-0.0257787,post_box
15940,773348545,51.3732117,-0.0821959,post_box
15941,773348546,51.3727886,-0.0557693,post_box
15942,773351477,51.5624318,-0.4137636,post_office
15943,773351537,51.5748739,-0.4255694,post_office
15944,773351704,51.5856683,-0.3817607,post_office
15945,773351769,51.5795932,-0.399853,post_office
15946,773351843,51.6000118,-0.4094078,post_office
15947,773351852,51.6296253,-0.4338407,post_office
15948,773351862,51.6174049,-0.3115289,post_office
15949,773351911,51.6003738,-0.2676312,post_office
15950,773352035,51.6105625,-0.2579929,post_office
15951,773404727,51.6400215,-0.3992664,post_office
15952,773404825,51.6288715,-0.4085693,post_office
15953,773409010,51.6448087,-0.3652763,post_office
15954,773410718,51.6704341,-0.3968412,post_office
15955,773421833,51.6537052,-0.4489546,post_office
15956,773422650,51.6409464,-0.4911879,post_office
15957,773425710,51.6244195,-0.5096469,post_office
15958,773426488,51.6512346,-0.2613403,post_office
15959,773426737,51.6679434,-0.2837543,post_office
15960,773426840,51.6799612,-0.3310195,post_office
15961,773493376,51.4695256,-0.0573413,fast_food
15962,773516845,51.5043385,-0.0821496,bicycle_parking
15963,773523667,51.5315923,-0.0939071,recycling
15964,773903088,51.4479713,0.3101642,post_office
15965,773905647,51.4201486,0.1321117,post_office
15966,773905822,51.4827057,0.1461409,post_office
15967,773906071,51.4900324,0.1621611,post_office
15968,773917545,51.4250091,0.2857978,post_office
15969,773918236,51.3978424,0.2998707,post_office
15970,773918963,51.3846994,0.3045546,post_office
15971,774014701,51.5390289,-0.1955787,parking
15972,774103515,51.545688,-0.2515051,post_office
15973,774103571,51.5649002,-0.2307551,post_office
15974,774103573,51.5451801,-0.1776416,post_office
15975,774103613,51.5880012,-0.2215883,post_office
15976,774103782,51.5360083,-0.2057251,post_office
15977,774103783,51.6044405,-0.207307,post_office
15978,774104011,51.6090641,-0.2227836,post_office
15979,774105229,51.5875036,-0.2520844,post_office
15980,774105230,51.5750261,-0.2621555,post_office
15981,774863419,51.5075144,-0.5072054,post_office
15982,774947117,51.3869246,-0.5086619,taxi
15983,775090651,51.5036907,-0.1019014,cafe
15984,775130429,51.3228478,-0.1994916,post_office
15985,775131002,51.3241477,-0.1706014,post_office
15986,775131773,51.327215,-0.2151388,post_office
15987,775135713,51.4028495,-0.2079698,post_office
15988,775192287,51.4479121,0.1216388,post_office
15989,775193473,51.4568388,0.1415079,post_office
15990,775205621,51.4737885,0.1621687,post_office
15991,775206672,51.4475326,0.2901343,post_office
15992,775215899,51.513201,-0.075806,bicycle_parking
15993,775373379,51.351853,-0.0211988,post_box
15994,775373380,51.3460176,-0.0188653,post_box
15995,775373381,51.3527399,-0.0112094,post_box
15996,775373382,51.3578281,-0.0167998,post_box
15997,775373383,51.3430261,-0.0056136,post_box
15998,775373384,51.3528143,-0.0161122,post_box
15999,775373385,51.3557266,-0.0202529,post_box
16000,775373386,51.3496653,-0.0193317,post_box
16001,775374966,51.3353535,-0.0106927,post_box
16002,775374967,51.3413332,-0.0144899,post_box
16003,775374968,51.3521287,-0.0382641,post_box
16004,775374969,51.3392047,-0.0090297,post_box
16005,775374970,51.3378918,-0.0140736,post_box
16006,775374971,51.343398,-0.0373276,post_box
16007,775374972,51.3462302,-0.0126426,post_box
16008,775376152,51.3702839,-0.0433167,post_box
16009,775376153,51.3723202,-0.0345164,post_box
16010,775376154,51.3400091,-0.0234682,post_box
16011,775376155,51.3656285,-0.0385288,post_box
16012,775376156,51.3706748,-0.038123,post_box
16013,775376157,51.3675065,-0.03632,post_box
16014,775376158,51.3467948,-0.0418369,post_box
16015,775376159,51.373247,-0.0407304,post_box
16016,775376160,51.3486524,-0.0357072,post_box
16017,775376938,51.3626433,-0.0688737,post_box
16018,775376939,51.3541725,-0.0403035,post_box
16019,775376940,51.3587459,-0.0566482,post_box
16020,775376941,51.3893381,-0.1417239,post_box
16021,775376942,51.3559231,-0.0491787,post_box
16022,775502768,51.5428929,-0.0555429,bar
16023,775602326,51.53544,-0.1531632,bench
16024,775602333,51.53544,-0.15319,bench
16025,775602337,51.5354434,-0.1532222,bench
16026,775602342,51.5352265,-0.1530063,bench
16027,775602348,51.5352386,-0.1530418,bench
16028,775602354,51.5353516,-0.1529674,bench
16029,775602355,51.5353733,-0.1529593,bench
16030,775602356,51.5354317,-0.1530344,bench
16031,775602357,51.5354367,-0.1530934,bench
16032,775602358,51.5354384,-0.153131,bench
16033,775602359,51.5353132,-0.1529835,waste_basket
16034,775602360,51.5354033,-0.152962,waste_basket
16035,775602361,51.5354367,-0.1530612,waste_basket
16036,775602362,51.5353299,-0.1529808,bench
16037,775764562,51.3464009,-0.4846257,parking
16038,775891932,51.378789,0.1046858,bicycle_parking
16039,775891958,51.4093176,0.010599,bicycle_parking
16040,775894374,51.3818364,0.107574,bench
16041,776255283,51.6353575,-0.1042756,place_of_worship
16042,776279266,51.6246445,-0.127997,place_of_worship
16043,776335604,51.4608663,-0.0799266,bicycle_parking
16044,776336217,51.4603941,-0.0798663,bicycle_parking
16045,776336253,51.4608466,-0.079789,bicycle_parking
16046,776336681,51.460809,-0.0756055,bicycle_parking
16047,776338908,51.4590531,-0.0790147,bicycle_parking
16048,776339004,51.4591226,-0.0787563,bicycle_parking
16049,776411865,51.4551541,-0.2931625,post_box
16050,776564026,51.5326344,-0.2003722,post_box
16051,776611429,51.5328359,-0.1991208,doctors
16052,776611472,51.5326982,-0.1983648,college
16053,776611489,51.5326919,-0.1976737,public_building
16054,776652261,51.530595,-0.1975716,post_box
16055,777018437,51.482897,-0.1937085,post_box
16056,778610263,51.4549552,-0.0719506,bicycle_parking
16057,778611040,51.454846,-0.0717848,bicycle_parking
16058,778717142,51.4831424,-0.2046104,parking
16059,778717143,51.4832427,-0.2030016,parking
16060,778717144,51.4836537,-0.2036431,parking
16061,778717145,51.4828083,-0.2040641,parking
16062,779742293,51.4546295,-0.0708812,bicycle_parking
16063,780114277,51.452863,-0.2555196,bicycle_rental
16064,780114296,51.4519834,-0.254617,toilets
16065,780299108,51.468141,-0.1672293,post_box
16066,780299114,51.4639656,-0.1764717,post_box
16067,780299120,51.4620548,-0.1785216,post_box
16068,780299124,51.4668554,-0.1697391,post_box
16069,780299127,51.4660759,-0.1743921,post_box
16070,780299130,51.4606187,-0.175463,post_box
16071,780299136,51.4637645,-0.1829794,post_box
16072,780299139,51.4655611,-0.1800407,post_box
16073,780299141,51.4704754,-0.1613926,post_box
16074,780311280,51.4608677,-0.1658064,post_box
16075,780311715,51.4656855,-0.1557898,post_box
16076,780311720,51.4609241,-0.1631132,post_box
16077,780311729,51.4665215,-0.1590123,post_box
16078,780311734,51.4656379,-0.155771,post_box
16079,780311742,51.4613494,-0.1595472,post_box
16080,780311748,51.4690136,-0.1585449,post_box
16081,780311756,51.4716399,-0.1587481,post_box
16082,780311759,51.4636204,-0.1552863,post_box
16083,780340195,51.4524063,-0.1663583,post_box
16084,780340201,51.446266,-0.16147,post_box
16085,780340207,51.4571855,-0.1612508,post_box
16086,780340212,51.4546908,-0.1602949,post_box
16087,780340216,51.4540571,-0.1637609,post_box
16088,780340221,51.4595517,-0.1664147,post_box
16089,780340225,51.449161,-0.1639945,post_box
16090,780340229,51.4584934,-0.1580515,post_box
16091,781505966,51.531157,-0.1179236,bicycle_parking
16092,781506147,51.5300153,-0.1210572,bicycle_rental
16093,781833305,51.6313788,-0.175459,bicycle_parking
16094,783824668,51.525943,-0.1038272,bicycle_rental
16095,783824677,51.5266494,-0.1123251,bicycle_rental
16096,783918452,51.4865453,-0.1977446,post_box
16097,783918459,51.4894488,-0.1945403,post_box
16098,783918474,51.4909677,-0.190383,post_box
16099,784382808,51.3595489,-0.1913059,taxi
16100,784480516,51.3548346,-0.1984457,post_box
16101,784480526,51.3535237,-0.2042112,post_box
16102,784487524,51.5244882,-0.0979883,motorcycle_parking
16103,784487536,51.5244741,-0.0978484,bicycle_parking
16104,785751715,51.4799635,-0.1951749,post_box
16105,785751723,51.4799888,-0.1949559,bicycle_parking
16106,785751734,51.4806019,-0.1930439,doctors
16107,785751749,51.4801966,-0.194087,bicycle_parking
16108,785751753,51.4815,-0.1992263,post_box
16109,786653595,51.5039916,-0.1011392,gym
16110,786884510,51.5013761,-0.1799098,post_box
16111,787152115,51.538135,-0.1989895,telephone
16112,787313764,51.52086,-0.0898853,bicycle_rental
16113,787474861,51.5164669,-0.1399825,fast_food
16114,788691200,51.6431952,-0.0663466,place_of_worship
16115,789483038,51.4805771,-0.1140656,pharmacy
16116,790572009,51.4056891,-0.4135296,pub
16117,791819652,51.5921557,-0.06976,post_box
16118,791819653,51.5978415,-0.0598992,post_box
16119,791819655,51.5945601,-0.0608495,post_box
16120,791819656,51.5989513,-0.0622556,post_box
16121,791819657,51.5933936,-0.0650978,post_box
16122,791819658,51.5907891,-0.0563223,post_box
16123,791819659,51.5957342,-0.0628501,post_box
16124,791819660,51.5902513,-0.0652528,post_box
16125,791850442,51.602363,-0.0592762,post_box
16126,791850447,51.6058348,-0.0616618,post_box
16127,791850451,51.6023255,-0.0547227,post_box
16128,791850457,51.6043255,-0.0572399,post_box
16129,791850461,51.6027283,-0.0677279,post_box
16130,791850468,51.5969296,-0.0573598,post_box
16131,791850472,51.6078955,-0.0579498,post_box
16132,791850477,51.5997896,-0.0678338,post_box
16133,791850480,51.6047221,-0.0511315,post_box
16134,791850485,51.6006045,-0.0556538,post_box
16135,791850491,51.6080293,-0.0538024,post_box
16136,791889059,51.6068039,-0.0909104,post_box
16137,791889067,51.5996367,-0.0828163,post_box
16138,791889075,51.6049425,-0.0863747,post_box
16139,791889081,51.6083007,-0.0947605,post_box
16140,791889087,51.6047925,-0.0834624,post_box
16141,791889092,51.6039822,-0.0911035,post_box
16142,791889097,51.5987171,-0.0708964,post_box
16143,791889101,51.6036062,-0.0944957,post_box
16144,791889107,51.6007584,-0.0800751,post_box
16145,791916589,51.5937338,-0.0783544,post_box
16146,791916594,51.602017,-0.0729591,post_box
16147,791916598,51.5964753,-0.0727657,post_box
16148,791916602,51.6060714,-0.0773258,post_box
16149,791916608,51.5921758,-0.0764217,post_box
16150,791916614,51.5921612,-0.0841214,post_box
16151,791916619,51.6072378,-0.0752512,post_box
16152,791992386,51.5883401,-0.0936643,post_box
16153,791992391,51.586586,-0.0882183,post_box
16154,791992394,51.583701,-0.096255,post_box
16155,791992402,51.5906127,-0.0936552,post_box
16156,791992405,51.5879346,-0.0781215,post_box
16157,791992409,51.5869254,-0.0968002,post_box
16158,792026612,51.5822272,-0.0743488,post_box
16159,792026615,51.5813016,-0.0874173,post_box
16160,792026618,51.5818282,-0.0699199,post_box
16161,792026620,51.5837035,-0.0871851,post_box
16162,792026622,51.5757148,-0.0848185,post_box
16163,792026626,51.5798059,-0.0813474,post_box
16164,792026628,51.5821332,-0.0915692,post_box
16165,792026630,51.5811924,-0.0793842,post_box
16166,792026632,51.5778741,-0.0704533,post_box
16167,792026635,51.5845109,-0.0677968,post_box
16168,792026638,51.5844288,-0.0917641,post_box
16169,792026642,51.5790128,-0.0672584,post_box
16170,792026645,51.5780829,-0.0822718,post_box
16171,792683624,51.5367078,-0.2058295,marketplace
16172,793487383,51.4540675,-0.3001226,fountain
16173,794330707,51.4084589,-0.3073163,theatre
16174,794351096,51.4887537,-0.3863033,police
16175,794570925,51.5210365,-0.1457917,embassy
16176,794660657,51.4635278,-0.0871125,post_box
16177,794660662,51.4757323,-0.0759204,bicycle_parking
16178,795606805,51.5261083,-0.0815063,cafe
16179,796482320,51.5137032,-0.0858011,pub
16180,796777946,51.5104975,-0.0793674,restaurant
16181,796926923,51.5128984,-0.0840488,restaurant
16182,796931869,51.5126831,-0.0827842,bar
16183,797726490,51.5426231,-0.2745206,post_box
16184,797726491,51.5367576,-0.2758399,post_box
16185,797835403,51.424416,-0.030773,school
16186,798873336,51.5369612,-0.2539462,post_box
16187,798873340,51.5377771,-0.2478359,post_box
16188,798873352,51.5369684,-0.2432579,post_box
16189,798884196,51.548637,-0.2413192,post_box
16190,798884197,51.5471445,-0.2293388,post_box
16191,798884199,51.5456911,-0.2515119,post_box
16192,798884204,51.5492033,-0.2428333,post_box
16193,798884206,51.5469523,-0.2312377,post_box
16194,798886145,51.5374069,-0.2217411,post_box
16195,798886148,51.5407617,-0.2223478,post_box
16196,798886151,51.5342441,-0.2189974,post_box
16197,798886153,51.5459839,-0.2272572,post_box
16198,798886155,51.5351482,-0.2200266,post_box
16199,798908359,51.494134,-0.099223,toilets
16200,799284545,51.5145359,-0.1383945,bicycle_parking
16201,799284562,51.5151243,-0.1410199,cafe
16202,799284664,51.5146151,-0.1490292,bicycle_parking
16203,799284670,51.514625,-0.1381542,telephone
16204,799284674,51.5143526,-0.1392938,fast_food
16205,799284688,51.5142687,-0.1406904,restaurant
16206,799284713,51.5145799,-0.1405708,club
16207,799284717,51.5145917,-0.1489645,atm
16208,799284723,51.5143154,-0.1394202,restaurant
16209,799284751,51.5147081,-0.1408101,telephone
16210,799284772,51.5152719,-0.141099,atm
16211,799284773,51.5142905,-0.1395266,restaurant
16212,799284823,51.514629,-0.1380087,bicycle_parking
16213,799284824,51.5152088,-0.1413609,atm
16214,799284828,51.5142658,-0.1396564,bar
16215,799284830,51.514598,-0.1388382,cafe
16216,799284854,51.5041545,-0.1312244,bicycle_parking
16217,800600434,51.5499578,-0.1643551,cafe
16218,800600465,51.5509639,-0.1654828,cafe
16219,800600469,51.5506886,-0.1650566,restaurant
16220,800600487,51.5509772,-0.1657252,restaurant
16221,800600491,51.550809,-0.1652254,cafe
16222,800600494,51.552172,-0.1670715,fast_food
16223,800600504,51.5504865,-0.1650437,telephone
16224,800600510,51.551167,-0.1657457,restaurant
16225,800600522,51.5506524,-0.1650068,restaurant
16226,800600538,51.5518015,-0.1669967,restaurant
16227,800600547,51.5505733,-0.1648988,restaurant
16228,800662877,51.573014,-0.167859,post_box
16229,800663977,51.5693627,-0.1427359,recycling
16230,800688418,51.4735584,-0.2500592,pub
16231,800705084,51.4734842,-0.2473424,pub
16232,800811283,51.403216,-0.2655574,post_box
16233,800924567,51.6362825,-0.0015275,bench
16234,801328935,51.4561951,-0.0192768,post_box
16235,801328939,51.4454258,-0.0286263,post_box
16236,801328943,51.4617402,-0.0184024,post_box
16237,801328964,51.4568751,-0.0197035,post_box
16238,801328965,51.4466138,-0.0315911,post_box
16239,801328971,51.4591833,-0.0206335,post_box
16240,801328976,51.4651197,-0.0177322,post_box
16241,801339924,51.4261614,-0.3953177,shelter
16242,801340405,51.4238926,-0.3901128,shelter
16243,801343151,51.4595154,0.001681,post_box
16244,801343156,51.4651809,-0.0112524,post_box
16245,801377613,51.4567756,-0.0038701,post_box
16246,801377615,51.4624789,-0.0100221,post_box
16247,801377621,51.4592335,-0.0129496,post_box
16248,801377625,51.4538176,-0.0039386,post_box
16249,801377632,51.4588141,-0.0024915,post_box
16250,801377636,51.459682,-0.0075368,post_box
16251,801377637,51.4583605,-0.0092361,post_box
16252,801377639,51.4610304,-0.0055695,post_box
16253,801377641,51.4535655,0.000127,post_box
16254,801377644,51.4619875,-0.0108942,post_box
16255,801384364,51.4442357,0.0040813,post_box
16256,801384365,51.4520943,0.0019275,post_box
16257,801384369,51.4451442,-0.0044412,post_box
16258,801384371,51.4451978,0.0010702,post_box
16259,801384372,51.4528969,0.0056676,post_box
16260,801426028,51.449983,-0.0172908,post_box
16261,801426029,51.4434352,-0.0021311,post_box
16262,801426032,51.4421461,-0.0100658,post_box
16263,801426034,51.4465222,-0.0158944,post_box
16264,801426042,51.4449451,-0.0090434,post_box
16265,801426043,51.4505775,-0.0112363,post_box
16266,801426045,51.4488042,-0.0126548,post_box
16267,801426046,51.4469679,-0.0034479,post_box
16268,801426048,51.4467788,-0.000408,post_box
16269,801426050,51.4441612,-0.01343,post_box
16270,801430438,51.4522772,-0.0165778,post_box
16271,801430440,51.4467626,-0.0220171,post_box
16272,801430442,51.4570706,-0.0138563,post_box
16273,801430443,51.4423703,-0.0153625,post_box
16274,801430444,51.4480111,-0.0177088,post_box
16275,801430446,51.4530441,-0.0167657,post_box
16276,801430447,51.4447881,-0.0198557,post_box
16277,801430450,51.4435656,-0.0170215,post_box
16278,801430452,51.4457768,-0.0197825,post_box
16279,801430453,51.4535508,-0.0119532,post_box
16280,801430454,51.4498424,-0.0214905,post_box
16281,801430456,51.4431568,-0.0204378,post_box
16282,801430457,51.444617,-0.0238831,post_box
16283,801725386,51.5514904,-0.4861293,restaurant
16284,801950685,51.4664532,0.0845144,pub
16285,802185050,51.4956686,-0.1023189,doctors
16286,802187433,51.5870543,-0.164304,taxi
16287,802189250,51.5895074,-0.1637993,fast_food
16288,802193113,51.5910621,-0.1648203,restaurant
16289,802424783,51.3269017,-0.4097707,restaurant
16290,802424793,51.3320421,-0.4182521,restaurant
16291,802424900,51.3751819,-0.4422661,post_box
16292,802425253,51.3422916,-0.3956623,post_box
16293,802425366,51.3255148,-0.3897938,post_box
16294,802966782,51.5996836,-0.1476314,pub
16295,803298472,51.5560633,-0.2088413,post_box
16296,803653271,51.5162648,-0.0904216,university
16297,803967870,51.3701231,-0.4074267,post_box
16298,804289634,51.5665686,-0.1891727,toilets
16299,804358498,51.5659718,-0.1572349,toilets
16300,804478891,51.4036422,-0.3029221,bicycle_parking
16301,804478906,51.4048028,-0.3036492,parking
16302,804478969,51.4028112,-0.3042447,bench
16303,804478986,51.4037304,-0.3028609,bicycle_parking
16304,804478995,51.4036086,-0.3039379,atm
16305,804479109,51.4051181,-0.3035636,parking
16306,804479124,51.4036899,-0.3028252,bicycle_parking
16307,804479202,51.4037328,-0.3027901,bicycle_parking
16308,804479409,51.4050385,-0.3035593,parking
16309,804479609,51.4036848,-0.3028969,bicycle_parking
16310,805515651,51.4994728,-0.0867589,fast_food
16311,805848562,51.4553047,-0.3111892,restaurant
16312,805848575,51.4553515,-0.3108459,bicycle_parking
16313,806236200,51.490632,-0.097002,telephone
16314,806236242,51.4908058,-0.0971769,post_box
16315,806236306,51.490546,-0.096948,bicycle_parking
16316,806236924,51.490528,-0.097289,telephone
16317,806831392,51.480751,-0.490387,pub
16318,808030130,51.4331784,-0.0459674,car_sharing
16319,808031759,51.4278539,-0.0554088,car_sharing
16320,810594192,51.5230429,-0.1646555,bicycle_parking
16321,810594193,51.5229709,-0.1645964,bicycle_parking
16322,811773306,51.533532,-0.1045035,cafe
16323,811773532,51.5346594,-0.1044199,restaurant
16324,811773600,51.5336163,-0.1047698,cafe
16325,812004176,51.5091442,-0.150395,fountain
16326,812151434,51.5667671,-0.233309,pub
16327,812264846,51.5027821,-0.141025,fast_food
16328,812264852,51.5058489,-0.1420095,fast_food
16329,812341769,51.5462397,-0.1618926,clinic
16330,812341802,51.5464465,-0.1615868,clinic
16331,812341809,51.5463798,-0.1616834,clinic
16332,812341825,51.5468001,-0.1611201,cafe
16333,812367753,51.429124,-0.0368285,pub
16334,812371555,51.3215437,0.0278029,post_box
16335,812415878,51.4655321,-0.2130828,pub
16336,812418834,51.459397,-0.4476188,post_box
16337,812425392,51.612849,-0.299789,post_box
16338,813117887,51.4640611,-0.0361649,post_box
16339,813759729,51.5314769,-0.1011766,post_box
16340,814136668,51.5168236,-0.158217,bicycle_rental
16341,815080921,51.5173179,-0.112509,doctors
16342,815217583,51.4888004,-0.4763816,place_of_worship
16343,815220209,51.5342477,-0.1025859,motorcycle_parking
16344,815265120,51.5364905,-0.1010422,bar
16345,815398933,51.5362508,-0.0988191,pub
16346,815520225,51.515853,-0.132801,place_of_worship
16347,815734765,51.5548056,-0.1658051,telephone
16348,815734768,51.5544313,-0.1646556,cafe
16349,815734772,51.5541216,-0.1654128,telephone
16350,815734786,51.5543139,-0.1650324,toilets
16351,815734794,51.5543521,-0.1650071,recycling
16352,817651211,51.5333313,0.1266774,cafe
16353,817673465,51.4891202,-0.078768,fast_food
16354,818197111,51.5015976,0.0334017,drinking_water
16355,819828632,51.5016056,0.0336943,toilets
16356,819864697,51.5473137,-0.4802155,bank
16357,819911723,51.683044,-0.417829,post_box
16358,819911724,51.6830568,-0.4179386,post_office
16359,819911725,51.676437,-0.403372,post_box
16360,819911726,51.676525,-0.406913,post_box
16361,819911727,51.671371,-0.401343,post_box
16362,820866162,51.4885286,0.2753064,post_box
16363,820866176,51.4760279,0.3226853,post_box
16364,820945916,51.514738,-0.122162,bicycle_rental
16365,820984213,51.3719769,-0.2244057,post_box
16366,821156217,51.5111981,-0.1068229,post_box
16367,821344037,51.5107087,-0.1241523,bar
16368,821344039,51.5110927,-0.1256359,cafe
16369,821344055,51.5108879,-0.124759,bar
16370,821344058,51.5110343,-0.124524,restaurant
16371,821344554,51.5110414,-0.1262777,restaurant
16372,821344567,51.511061,-0.1260306,restaurant
16373,821344571,51.5110224,-0.1264713,restaurant
16374,821344572,51.511084,-0.12594,cafe
16375,821921254,51.5021076,-0.1103662,bar
16376,821921666,51.503813,-0.111935,fast_food
16377,821925574,51.513146,-0.117395,telephone
16378,821925870,51.5145478,-0.1187077,bank
16379,821926360,51.5155601,-0.1194138,restaurant
16380,821930893,51.5244555,-0.1279556,bar
16381,821930971,51.52422,-0.127635,cafe
16382,821931112,51.525771,-0.129362,telephone
16383,821931469,51.5266374,-0.1296833,restaurant
16384,821935476,51.5289203,-0.132323,stripclub
16385,822278446,51.5159101,-0.119621,restaurant
16386,823133532,51.5761755,-0.1439586,cafe
16387,823143702,51.5762561,-0.1436897,restaurant
16388,823148725,51.5776648,-0.1475048,pharmacy
16389,823341237,51.4824405,-0.1999712,bank
16390,823341251,51.4823294,-0.1998744,bank
16391,823341263,51.4819934,-0.1996106,cafe
16392,823375879,51.4941642,-0.1825313,bicycle_rental
16393,823410965,51.5398829,-0.0967356,restaurant
16394,823410972,51.5399134,-0.0966857,restaurant
16395,823410975,51.5399414,-0.0966374,restaurant
16396,823477062,51.5409499,-0.0947472,atm
16397,823477072,51.5411879,-0.0942431,cafe
16398,823477117,51.5410728,-0.09448,veterinary
16399,823624220,51.584341,-0.3413354,post_box
16400,823624246,51.587463,-0.343081,post_box
16401,823624251,51.5898762,-0.3392458,post_box
16402,823624265,51.5867812,-0.338353,post_box
16403,823631245,51.617496,-0.265891,post_box
16404,823631247,51.616402,-0.26052,post_box
16405,823631259,51.619675,-0.259577,post_box
16406,823702029,51.4003059,-0.2647385,place_of_worship
16407,823703829,51.4022068,-0.2565846,place_of_worship
16408,824232118,51.5154169,-0.1204976,post_box
16409,824232121,51.5160445,-0.1235875,post_box
16410,824244220,51.5173007,-0.1296735,post_box
16411,824244222,51.5228101,-0.1142723,post_box
16412,824254549,51.517138,-0.1200297,post_box
