,id,lat,lon,amenity,classification,tags
11298,425742226,51.5741663,0.1028567,pitch,,"{u'source': u'bing', u'leisure': u'pitch'}"
11299,425742230,51.5739357,0.1001992,playground,,"{u'playground': u'sandpit', u'leisure': u'playground'}"
11300,425742231,51.5735251,0.1054735,pitch,,"{u'source': u'bing', u'sport': u'basketball', u'leisure': u'pitch'}"
11301,426126355,51.4249674,-0.106513,park,,"{u'name': u'Cedar Park', u'leisure': u'park'}"
11302,426237698,51.4849272,-0.1113213,playground,,{u'leisure': u'playground'}
11303,426563109,51.5342167,-0.0256642,pitch,,"{u'sport': u'basketball', u'leisure': u'pitch'}"
11304,427279362,51.4438969,0.0243681,playground,,{u'leisure': u'playground'}
11305,427317285,51.5679804,0.1035601,pitch,,"{u'source': u'bing', u'fixme': u'verify', u'leisure': u'pitch'}"
11306,427317286,51.5696624,0.1042326,pitch,,"{u'source': u'bing', u'leisure': u'pitch'}"
11307,427341333,51.5575027,0.089761,pitch,,{u'leisure': u'pitch'}
11308,427341335,51.5575103,0.0895655,pitch,,{u'leisure': u'pitch'}
11309,427360608,51.5740885,0.1062925,playground,,"{u'leisure': u'playground', u'dog': u'no', u'barrier': u'fence'}"
11310,427360614,51.573996,0.0994791,pitch,,"{u'source': u'bing', u'sport': u'tennis', u'leisure': u'pitch'}"
11311,427360616,51.5740839,0.0992734,pitch,,"{u'source': u'bing', u'sport': u'tennis', u'leisure': u'pitch'}"
11312,427387557,51.4753456,-0.1201267,playground,,{u'leisure': u'playground'}
11313,427391399,51.4422483,0.0144251,playground,,{u'leisure': u'playground'}
11314,427397226,51.4361641,0.0235923,park,,"{u'name': u'Library Gardens', u'leisure': u'park'}"
11315,427499681,51.4111282,0.1094145,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch'}"
11316,427501225,51.4168279,0.1127842,park,,"{u'name': u'Foots Cray Recreation Ground', u'leisure': u'park'}"
11317,427553468,51.42004,0.1119528,playground,,"{u'name': u'school playground', u'leisure': u'playground'}"
11318,427553469,51.4193782,0.111632,playground,,"{u'name': u'school playground', u'leisure': u'playground'}"
11319,427554460,51.4195256,0.1110991,playground,,"{u'name': u'nursery and reception playground', u'leisure': u'playground'}"
11320,427556572,51.4111918,0.1117001,pitch,,"{u'lit': u'no', u'sport': u'soccer', u'surface': u'grass', u'leisure': u'pitch'}"
11321,427556573,51.4110138,0.1107534,pitch,,"{u'lit': u'no', u'sport': u'soccer', u'surface': u'grass', u'leisure': u'pitch'}"
11322,427576029,51.4410199,0.0137963,pitch,,{u'leisure': u'pitch'}
11323,427585197,51.4413317,0.0128157,pitch,,{u'leisure': u'pitch'}
11324,427820752,51.5621455,-0.1862987,swimming_pool,,{u'leisure': u'swimming_pool'}
11325,427869515,51.4363205,0.0232632,playground,,{u'leisure': u'playground'}
11326,427874805,51.4370574,0.0257303,sports_centre,,"{u'building': u'yes', u'leisure': u'sports_centre'}"
11327,427875098,51.4364516,0.0241183,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch'}"
11328,427875100,51.4364698,0.0243066,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch'}"
11329,427875102,51.4364916,0.0245008,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch'}"
11330,428176730,51.4110093,0.1098006,track,,"{u'sport': u'running', u'leisure': u'track'}"
11331,428176732,51.4107872,0.1098543,pitch,,{u'leisure': u'pitch'}
11332,428202624,51.4414458,0.021595,garden,,{u'leisure': u'garden'}
11333,428713884,51.6072707,0.0499999,track,,"{u'sport': u'athletics', u'lanes': u'8', u'leisure': u'track'}"
11334,428714235,51.6074349,0.0509221,long_jump,,"{u'sport': u'athletics', u'description': u'long jump', u'leisure': u'long_jump'}"
11335,428715626,51.6067246,0.0504553,high_jump,,"{u'sport': u'athletics', u'description': u'high jump, pole vault', u'leisure': u'high_jump'}"
11336,428742440,51.6786021,-0.0605197,pitch,,"{u'sport': u'soccer', u'leisure': u'pitch'}"
11337,428742441,51.6786095,-0.0621526,pitch,,"{u'sport': u'soccer', u'leisure': u'pitch'}"
11338,428742442,51.6766263,-0.0600422,pitch,,"{u'sport': u'soccer', u'leisure': u'pitch'}"
11339,428742443,51.6768969,-0.0612993,pitch,,"{u'sport': u'soccer', u'leisure': u'pitch'}"
11340,428742444,51.6760629,-0.0619018,pitch,,"{u'sport': u'soccer', u'leisure': u'pitch'}"
11341,428742445,51.6763658,-0.0636278,pitch,,"{u'sport': u'soccer', u'leisure': u'pitch'}"
11342,428742446,51.6772955,-0.0631248,pitch,,"{u'sport': u'soccer', u'leisure': u'pitch'}"
11343,428742447,51.6776482,-0.0612212,pitch,,"{u'sport': u'soccer', u'leisure': u'pitch'}"
11344,428742449,51.6799038,-0.0633511,pitch,,"{u'sport': u'soccer', u'leisure': u'pitch'}"
11345,428742457,51.677717,-0.0668991,pitch,,"{u'sport': u'soccer', u'leisure': u'pitch'}"
11346,428742458,51.6773878,-0.0652141,pitch,,"{u'sport': u'soccer', u'leisure': u'pitch'}"
11347,428742460,51.679096,-0.0665303,pitch,,"{u'sport': u'soccer', u'leisure': u'pitch'}"
11348,428742461,51.6779892,-0.0627927,pitch,,{u'leisure': u'pitch'}
11349,428742471,51.6779231,-0.065365,sports_centre,,"{u'sport': u'soccer', u'name': u'Tottenham Hotspur FC Training Ground', u'leisure': u'sports_centre'}"
11350,428749840,51.6296781,-0.0376014,track,,"{u'sport': u'athletics', u'leisure': u'track'}"
11351,428749923,51.6298516,-0.038228,long_jump,,"{u'sport': u'athletics', u'leisure': u'long_jump'}"
11352,428773525,51.5254547,-0.0249943,garden,,"{u'access': u'private', u'leisure': u'garden'}"
11353,428773527,51.5256272,-0.0250866,garden,,"{u'access': u'private', u'leisure': u'garden'}"
11354,428773528,51.5254325,-0.0249117,pitch,,"{u'sport': u'table_tennis', u'leisure': u'pitch'}"
11355,428791627,51.6447902,-0.0354847,pitch,,{u'leisure': u'pitch'}
11356,428791628,51.6447069,-0.0355222,pitch,,{u'leisure': u'pitch'}
11357,428791639,51.6446253,-0.035549,pitch,,{u'leisure': u'pitch'}
11358,428865308,51.5250408,-0.138308,garden,,"{u'note': u'Approx area of small green space with grass, bushes, and newly planted trees', u'leisure': u'garden'}"
11359,429207973,51.6443063,-0.0703011,swimming_pool,,"{u'access': u'private', u'leisure': u'swimming_pool'}"
11360,429210282,51.5864469,-0.1257613,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch'}"
11361,429210283,51.5864636,-0.1253924,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch'}"
11362,429210288,51.5864452,-0.1259572,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch'}"
11363,429210289,51.5864469,-0.1261315,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch'}"
11364,429210290,51.5864736,-0.1252047,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch'}"
11365,429211865,51.6133871,-0.1574925,park,,{u'leisure': u'park'}
11366,429273280,51.5330405,-0.0354208,playground,,"{u'name': u'Roman Road Adventure Playground', u'leisure': u'playground'}"
11367,429497924,51.4779336,-0.1425874,park,,{u'leisure': u'park'}
11368,430056239,51.5549867,-0.0794896,bandstand,,{u'leisure': u'bandstand'}
11369,430098132,51.6718281,-0.0395667,garden,,"{u'landuse': u'shrubs', u'leisure': u'garden'}"
11370,430098133,51.6720141,-0.0397075,garden,,{u'leisure': u'garden'}
11371,430101470,51.6722058,-0.0394276,garden,,"{u'landuse': u'shrubs', u'leisure': u'garden'}"
11372,430105387,51.6719283,-0.0396119,garden,,"{u'landuse': u'shrubs', u'leisure': u'garden'}"
11373,430376963,51.5204957,-0.0182972,park,,"{u'name': u'Brock Place Gardens', u'leisure': u'park'}"
11374,430437491,51.4213165,-0.1173147,garden,,{u'leisure': u'garden'}
11375,430437495,51.4191053,-0.1142535,garden,,{u'leisure': u'garden'}
11376,430448704,51.632271,-0.0706796,playground,,"{u'leisure': u'playground', u'barrier': u'fence', u'name': u'Churchfield Play Area'}"
11377,430448705,51.6309189,-0.0690396,pitch,,"{u'sport': u'rugby', u'leisure': u'pitch'}"
11378,430448708,51.6313528,-0.0698119,pitch,,"{u'sport': u'rugby_league', u'leisure': u'pitch'}"
11379,430498376,51.5623616,-0.1322813,garden,,{u'leisure': u'garden'}
11380,431038659,51.5045084,-0.0598069,pitch,,{u'leisure': u'pitch'}
11381,431038660,51.5045179,-0.0604614,playground,,{u'leisure': u'playground'}
11382,431242870,51.4378308,0.0663549,pitch,,{u'leisure': u'pitch'}
11383,431242871,51.4366373,0.0750786,pitch,,{u'leisure': u'pitch'}
11384,431242876,51.4366024,0.0790022,pitch,,{u'leisure': u'pitch'}
11385,431242877,51.4360889,0.0821616,pitch,,{u'leisure': u'pitch'}
11386,431535856,51.4427188,-0.2111261,playground,,{u'leisure': u'playground'}
11387,431535867,51.443929,-0.2094029,playground,,{u'leisure': u'playground'}
11388,431553641,51.446027,-0.2117225,playground,,{u'leisure': u'playground'}
11389,431553642,51.445954,-0.2120748,pitch,,"{u'sport': u'soccer', u'leisure': u'pitch'}"
11390,431709762,51.4917037,-0.1091059,pitch,,"{u'sport': u'soccer', u'leisure': u'pitch'}"
11391,431727401,51.5678582,-0.2065087,pitch,,"{u'sport': u'tennis', u'capacity': u'2', u'surface': u'paved', u'leisure': u'pitch'}"
11392,432072835,51.498287,-0.3277821,park,,{u'leisure': u'park'}
11393,432072836,51.4980083,-0.3286162,park,,{u'leisure': u'park'}
11394,432153627,51.4216199,-0.0293055,pitch,,{u'leisure': u'pitch'}
11395,432153628,51.4208026,-0.0280883,pitch,,"{u'surface': u'grass', u'leisure': u'pitch'}"
11396,432153631,51.4180783,-0.0284879,pitch,,"{u'sport': u'soccer', u'surface': u'grass', u'leisure': u'pitch'}"
11397,432153632,51.41869,-0.0296795,pitch,,"{u'sport': u'soccer', u'leisure': u'pitch'}"
11398,432153633,51.4192659,-0.0293731,pitch,,"{u'sport': u'soccer', u'leisure': u'pitch'}"
11399,432153634,51.4188054,-0.0285234,pitch,,"{u'sport': u'soccer', u'leisure': u'pitch'}"
11400,432153635,51.4175034,-0.0275909,pitch,,"{u'lit': u'yes', u'leisure': u'pitch'}"
11401,432153636,51.4182312,-0.0290664,pitch,,"{u'surface': u'grass', u'leisure': u'pitch'}"
11402,432153639,51.4155138,-0.0047045,park,,"{u'landuse': u'meadow', u'leisure': u'park'}"
11403,432156370,51.4232509,-0.0172133,pitch,,"{u'sport': u'soccer', u'surface': u'grass', u'leisure': u'pitch'}"
11404,432156371,51.4238814,-0.017635,pitch,,"{u'sport': u'soccer', u'leisure': u'pitch'}"
11405,432156372,51.4236234,-0.0184263,pitch,,"{u'sport': u'soccer', u'leisure': u'pitch'}"
11406,432161596,51.4283536,-0.0669644,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch'}"
11407,432161597,51.4308263,-0.0663162,pitch,,"{u'sport': u'ping_pong', u'leisure': u'pitch'}"
11408,432347950,51.548072,-0.4403154,playground,,"{u'name': u'The Elephant Park', u'leisure': u'playground'}"
11409,432380113,51.4651703,-0.2665531,tanning_salon,,"{u'addr:housenumber': u'135', u'building': u'retail', u'name': u'Kiwisun', u'leisure': u'tanning_salon', u'addr:street': u'Sheen Lane'}"
11410,432824971,51.4358818,0.1260733,garden,,{u'leisure': u'garden'}
11411,432913911,51.4934644,-0.1022331,sports_centre,,"{u'building': u'commercial', u'addr:city': u'London', u'leisure': u'sports_centre', u'name': u'The Castle'}"
11412,433020371,51.5288518,-0.1085133,park,,"{u'landcover': u'concrete', u'name': u'Nautilus House garden', u'leisure': u'park', u'opening_hours': u'08:00-16:00'}"
11413,433148425,51.5331974,-0.1169288,garden,,"{u'access': u'private', u'pedestrian': u'yes', u'surface': u'grass', u'leisure': u'garden'}"
11414,433148426,51.5329004,-0.1168697,garden,,"{u'access': u'private', u'surface': u'grass', u'leisure': u'garden'}"
11415,433148427,51.5325918,-0.1168108,garden,,"{u'access': u'private', u'surface': u'grass', u'leisure': u'garden'}"
11416,433158481,51.5352245,-0.1171782,park,,"{u'name': u'Thornhill Bridge Community Gardens', u'leisure': u'park'}"
11417,433158485,51.5351837,-0.1166314,park,,"{u'name': u'Thornhill Bridge Community Gardens', u'leisure': u'park'}"
11418,433164275,51.5400875,-0.1152432,garden,,{u'leisure': u'garden'}
11419,433225932,51.4625218,-0.0817019,dog_park,,"{u'leisure': u'dog_park', u'description': u'Fenced dog walking park. Dog waste bins provided.', u'barrier': u'fence'}"
11420,433238989,51.4715075,-0.1691158,park,,{u'leisure': u'park'}
11421,433847152,51.4470623,-0.02578,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch'}"
11422,433847158,51.4471247,-0.0269183,playground,,{u'leisure': u'playground'}
11423,433847174,51.4461309,-0.0300223,park,,"{u'website': u'http://www.lewisham.gov.uk/inmyarea/openspaces/parks/Pages/ravensbourne-park-gardens.aspx', u'name': u'Ravensbourne Park Gardens', u'leisure': u'park'}"
11424,433847181,51.4461865,-0.0302023,playground,,{u'leisure': u'playground'}
11425,433873991,51.4541406,-0.019194,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch'}"
11426,433921844,51.4717593,-0.1692984,pitch,,"{u'sport': u'basketball', u'leisure': u'pitch'}"
11427,434023631,51.4607308,-0.0752893,park,,{u'leisure': u'park'}
11428,434327696,51.5932006,-0.3859993,playground,,{u'leisure': u'playground'}
11429,434327698,51.5917848,-0.3853572,fitness_station,,{u'leisure': u'fitness_station'}
11430,434327699,51.5917971,-0.3859687,pitch,,"{u'sport': u'bowls', u'surface': u'grass', u'leisure': u'pitch'}"
11431,434727528,51.5275123,-0.1401179,pitch,,{u'leisure': u'pitch'}
11432,434727532,51.5277313,-0.1401401,playground,,{u'leisure': u'playground'}
11433,434727533,51.5279326,-0.1401481,playground,,{u'leisure': u'playground'}
11434,434727876,51.5272688,-0.1400969,nature_reserve,,{u'leisure': u'nature_reserve'}
11435,434836276,51.5008831,-0.0181972,garden,,{u'leisure': u'garden'}
11436,434836277,51.5011826,-0.0185308,garden,,{u'leisure': u'garden'}
11437,434854578,51.4472412,-0.0822674,pitch,,"{u'sport': u'soccer', u'leisure': u'pitch'}"
11438,434854579,51.4479625,-0.0818359,pitch,,"{u'sport': u'soccer', u'leisure': u'pitch'}"
11439,434854580,51.4470642,-0.0808694,pitch,,"{u'sport': u'soccer', u'leisure': u'pitch'}"
11440,434999595,51.4625307,-0.081424,garden,,{u'leisure': u'garden'}
11441,435056788,51.4713153,-0.4583335,adult_gaming_centre,,"{u'name': u'Voyager', u'leisure': u'adult_gaming_centre', u'level': u'0'}"
11442,435056789,51.4712372,-0.4585112,amusement_arcade,,"{u'name': u'Voyager', u'leisure': u'amusement_arcade', u'level': u'0'}"
11443,435110187,51.4579636,-0.0628437,nature_reserve,,"{u'leisure': u'nature_reserve', u'barrier': u'fence', u'name': u'Community Wildlife Garden'}"
11444,435111494,51.474295,-0.1960744,dog_park,,{u'leisure': u'dog_park'}
11445,435504113,51.4692261,-0.1955806,playground,,{u'leisure': u'playground'}
11446,435655395,51.514207,-0.018722,playground,,{u'leisure': u'playground'}
11447,435797625,51.5276296,-0.0439867,playground,,{u'leisure': u'playground'}
11448,435922167,51.5324308,-0.2090252,sports_centre,,"{u'addr:housenumber': u'260', u'building:colour': u'gray', u'building': u'residential', u'building:levels': u'2', u'addr:postcode': u'W10 4BA', u'contact:website': u'http://www.fiercegracewest.com/', u'roof:colour': u'black', u'leisure': u'sports_centre', u'roof:shape': u'gabled', u'sport': u'yoga', u'addr:street': u'Kilburn Lane'}"
11449,436014154,51.6130303,-0.0145518,pitch,,"{u'building': u'no', u'sport': u'tennis', u'leisure': u'pitch', u'area': u'yes'}"
11450,436014155,51.6133061,-0.0146069,pitch,,"{u'building': u'no', u'sport': u'tennis', u'leisure': u'pitch', u'area': u'yes'}"
11451,436014156,51.613286,-0.0150451,pitch,,"{u'building': u'no', u'sport': u'tennis', u'leisure': u'pitch', u'area': u'yes'}"
11452,436014157,51.6130217,-0.0147989,pitch,,"{u'building': u'no', u'sport': u'tennis', u'leisure': u'pitch', u'area': u'yes'}"
11453,436014158,51.6130043,-0.0150157,pitch,,"{u'building': u'no', u'sport': u'tennis', u'leisure': u'pitch', u'area': u'yes'}"
11454,436014159,51.6132914,-0.0148315,pitch,,"{u'building': u'no', u'sport': u'tennis', u'leisure': u'pitch', u'area': u'yes'}"
11455,436081040,51.5029451,-0.1792866,garden,,"{u'leisure': u'garden', u'barrier': u'fence'}"
11456,436081042,51.5027317,-0.1793063,garden,,"{u'leisure': u'garden', u'barrier': u'fence'}"
11457,436082995,51.5024387,-0.1825261,garden,,"{u'leisure': u'garden', u'barrier': u'fence'}"
11458,436082996,51.502286,-0.1818624,garden,,"{u'leisure': u'garden', u'barrier': u'fence'}"
11459,436146435,51.5330823,0.0381271,pitch,,{u'leisure': u'pitch'}
11460,436146439,51.5332969,0.0380286,pitch,,{u'leisure': u'pitch'}
11461,436150013,51.5625059,-0.1301976,garden,,{u'leisure': u'garden'}
11462,436218953,51.6011836,0.0922715,garden,,"{u'name': u'Forest Farm Peace Garden', u'leisure': u'garden'}"
11463,436466362,51.4570264,-0.2665167,common,,{u'leisure': u'common'}
11464,436469351,51.453723,-0.2555876,sports_centre,,"{u'sport': u'equestrian', u'leisure': u'sports_centre'}"
11465,436469358,51.4512421,-0.2529961,pitch,,"{u'sport': u'golf', u'leisure': u'pitch'}"
11466,436469360,51.4516406,-0.2526135,golf_course,,{u'leisure': u'golf_course'}
11467,436479955,51.4036781,-0.3367426,garden,,"{u'name': u'Chapel Court Garden', u'leisure': u'garden'}"
11468,436544776,51.4412564,-0.4156648,park,,"{u'name': u'Rochester Avenue Open Space', u'leisure': u'park'}"
11469,436610453,51.5841628,-0.1781034,playground,,{u'leisure': u'playground'}
11470,436610466,51.5840254,-0.1744389,pitch,,"{u'sport': u'bowls', u'leisure': u'pitch', u'barrier': u'fence', u'name': u'Bishopswood Bolws Club'}"
11471,436635223,51.6523374,-0.0822747,bandstand,,{u'leisure': u'bandstand'}
11472,436682335,51.6275098,-0.0802274,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch'}"
11473,436682337,51.6281003,-0.0798595,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch'}"
11474,436682338,51.6269262,-0.0806108,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch'}"
11475,436682341,51.6272651,-0.0806155,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch'}"
11476,436682343,51.62697,-0.080798,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch'}"
11477,436682344,51.6283947,-0.079684,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch', u'disused:sport': u'tennis', u'disused:leisure': u'pitch'}"
11478,436682346,51.6287394,-0.0796912,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch'}"
11479,436682349,51.6284442,-0.0798767,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch', u'disused:sport': u'tennis', u'disused:leisure': u'pitch'}"
11480,436682350,51.6286899,-0.079496,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch', u'disused:sport': u'tennis', u'disused:leisure': u'pitch'}"
11481,436682351,51.6275587,-0.0804296,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch'}"
11482,436682353,51.6281455,-0.0800548,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch', u'disused:sport': u'tennis', u'disused:leisure': u'pitch'}"
11483,436682355,51.6272205,-0.0804213,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch'}"
11484,436683295,51.6278506,-0.080253,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch'}"
11485,436683297,51.6277995,-0.0800431,pitch,,"{u'sport': u'tennis', u'leisure': u'pitch'}"
11486,436684042,51.6248856,-0.0865286,pitch,,"{u'sport': u'soccer', u'leisure': u'pitch'}"
11487,436684043,51.6274033,-0.0865549,pitch,,{u'leisure': u'pitch'}
11488,436684044,51.6261343,-0.0857103,pitch,,"{u'sport': u'soccer', u'leisure': u'pitch'}"
11489,436684045,51.6246211,-0.0881059,pitch,,"{u'sport': u'soccer', u'leisure': u'pitch'}"
11490,436684047,51.6245728,-0.0835272,pitch,,"{u'sport': u'soccer', u'leisure': u'pitch'}"
11491,436684048,51.6263655,-0.0866117,pitch,,"{u'sport': u'soccer', u'leisure': u'pitch'}"
11492,436684050,51.6264578,-0.0875009,pitch,,"{u'sport': u'soccer', u'leisure': u'pitch'}"
11493,436684052,51.6246898,-0.0851931,pitch,,"{u'sport': u'soccer', u'leisure': u'pitch'}"
11494,436685277,51.6260143,-0.0917266,pitch,,{u'leisure': u'pitch'}
11495,436685278,51.6259767,-0.0899264,pitch,,{u'leisure': u'pitch'}
11496,436741765,51.4930588,-0.0606616,sports_centre,,"{u'building': u'yes', u'sport': u'climbing', u'name': u'The Arch Climbing Wall (Building One)', u'leisure': u'sports_centre'}"
11497,436792146,51.625555,-0.0644351,garden,,{u'leisure': u'garden'}
11498,437014933,51.5446902,-0.2532773,garden,,{u'leisure': u'garden'}
11499,437015314,51.5445282,-0.2540415,pitch,,"{u'sport': u'multi', u'leisure': u'pitch'}"
11500,437214147,51.5322531,-0.0289795,playground,,{u'leisure': u'playground'}
11501,437222489,51.420895,-0.2867966,garden,,"{u'name': u'Kingston Gate Garden', u'leisure': u'garden'}"
11502,437362485,51.5633644,-0.1118871,garden,,"{u'surface': u'grass', u'leisure': u'garden'}"
11503,438283458,51.5777198,-0.321727,sports_centre,,"{u'building': u'yes', u'leisure': u'sports_centre'}"
11504,438299659,51.473308,-0.4869387,playground,,{u'leisure': u'playground'}
11505,438458916,51.6404572,-0.1372794,park,,{u'leisure': u'park'}
11506,438459075,51.5562738,-0.0784298,pitch,,{u'leisure': u'pitch'}
11507,438459078,51.5563513,-0.0784466,recreation_ground,,"{u'name': u'Yorkshire Grove Play Space', u'leisure': u'recreation_ground'}"
11508,439070623,51.4709464,-0.1431887,pitch,,{u'leisure': u'pitch'}
11509,439070624,51.4705063,-0.1427502,playground,,{u'leisure': u'playground'}
11510,439369472,51.5116828,0.0059077,park,,"{u'name': u'Botanic Square', u'leisure': u'park'}"
11511,439390203,51.5293473,0.0916909,park,,"{u'operator': u'London Borough of Barking and Dagenham', u'leisure': u'park'}"
11512,439415662,51.5111674,0.0054313,garden,,{u'leisure': u'garden'}
11513,439559650,51.552183,0.00928,garden,,"{u'access': u'yes', u'source': u'survey', u'surface': u'grass', u'leisure': u'garden'}"
11514,439559651,51.5523922,0.0090626,garden,,"{u'access': u'yes', u'source': u'survey', u'surface': u'grass', u'leisure': u'garden'}"
11515,439606461,51.5738283,0.0246859,park,,"{u'access': u'yes', u'leisure': u'park'}"
11516,439934911,51.469414,-0.2250778,park,,{u'leisure': u'park'}
11517,440060745,51.4786201,-0.1281718,pitch,,"{u'sport': u'basketball', u'leisure': u'pitch', u'area': u'yes'}"
11518,440250273,51.5903902,-0.0132347,garden,,"{u'layer': u'1', u'leisure': u'garden'}"
11519,440250274,51.5901618,-0.0132061,garden,,"{u'layer': u'1', u'leisure': u'garden'}"
11520,440250275,51.5905725,-0.0129512,garden,,"{u'layer': u'1', u'leisure': u'garden'}"
11521,440250276,51.5903187,-0.0128867,garden,,"{u'layer': u'1', u'leisure': u'garden'}"
11522,440250277,51.5904464,-0.0129149,garden,,"{u'layer': u'1', u'leisure': u'garden'}"
11523,440250278,51.5901831,-0.0128728,garden,,"{u'layer': u'1', u'leisure': u'garden'}"
11524,440250279,51.5903147,-0.0132199,garden,,"{u'layer': u'1', u'leisure': u'garden'}"
11525,440250280,51.5904652,-0.0132463,garden,,"{u'layer': u'1', u'leisure': u'garden'}"
11526,440250281,51.5902417,-0.0132013,garden,,"{u'layer': u'1', u'leisure': u'garden'}"
11527,440250683,51.590119,-0.0138559,garden,,"{u'layer': u'1', u'leisure': u'garden'}"
11528,440250684,51.5902898,-0.0135575,garden,,"{u'layer': u'1', u'leisure': u'garden'}"
11529,440250685,51.5902527,-0.0138831,garden,,"{u'layer': u'1', u'leisure': u'garden'}"
11530,440250686,51.5903934,-0.0139037,garden,,"{u'layer': u'1', u'leisure': u'garden'}"
11531,440250687,51.5905174,-0.0139158,garden,,"{u'layer': u'1', u'leisure': u'garden'}"
11532,440250688,51.5902241,-0.013549,garden,,"{u'layer': u'1', u'leisure': u'garden'}"
11533,440250689,51.5903695,-0.0135753,garden,,"{u'layer': u'1', u'leisure': u'garden'}"
11534,440250690,51.5904495,-0.0135866,garden,,"{u'layer': u'1', u'leisure': u'garden'}"
11535,440250691,51.5901424,-0.0135368,garden,,"{u'layer': u'1', u'leisure': u'garden'}"
11536,440496992,51.5369753,-0.008775,pitch,,"{u'sport': u'wallball', u'leisure': u'pitch'}"
11537,440496993,51.5368809,-0.0085999,pitch,,"{u'sport': u'basketball', u'leisure': u'pitch'}"
11538,440619610,51.4281153,-0.2119151,park,,{u'leisure': u'park'}
11539,441423612,51.5738833,-0.09831,pitch,,"{u'leisure': u'pitch', u'pitch': u'nets'}"
11540,441428233,51.5699098,-0.1029596,paddling_pool,,"{u'leisure': u'paddling_pool', u'fountains': u'yes'}"
11541,441592342,51.5579183,0.1674551,pitch,,"{u'sport': u'soccer', u'leisure': u'pitch'}"
11542,441594115,51.5596122,0.169446,pitch,,"{u'source': u'bing', u'leisure': u'pitch'}"
11543,441594116,51.5598143,0.1679985,pitch,,"{u'source': u'bing', u'sport': u'soccer', u'leisure': u'pitch'}"
11544,441594117,51.560536,0.1693078,pitch,,"{u'source': u'bing', u'sport': u'soccer', u'leisure': u'pitch'}"
11545,441594119,51.5597949,0.1669117,pitch,,"{u'source': u'bing', u'sport': u'soccer', u'leisure': u'pitch'}"
11546,441594121,51.5590998,0.1656994,pitch,,"{u'source': u'bing', u'sport': u'soccer', u'leisure': u'pitch'}"
11547,441595112,51.561995,0.1682174,playground,,"{u'source': u'bing', u'leisure': u'playground', u'barrier': u'fence'}"
11548,441596757,51.5610698,0.1626216,pitch,,"{u'source': u'bing', u'sport': u'tennis', u'leisure': u'pitch'}"
11549,441596759,51.561049,0.1622325,pitch,,"{u'source': u'bing', u'sport': u'tennis', u'leisure': u'pitch'}"
11550,441596760,51.5610646,0.1624253,pitch,,"{u'source': u'bing', u'sport': u'tennis', u'leisure': u'pitch'}"
11551,441596761,51.5610409,0.1620343,pitch,,"{u'source': u'bing', u'sport': u'tennis', u'leisure': u'pitch'}"
11552,441598412,51.5571602,0.1633389,pitch,,"{u'sport': u'rugby ', u'leisure': u'pitch'}"
11553,441598413,51.5587726,0.1613992,pitch,,"{u'sport': u'rugby ', u'leisure': u'pitch'}"
11554,441598415,51.5583187,0.1630223,pitch,,"{u'sport': u'rugby ', u'leisure': u'pitch'}"
11555,441653193,51.4447206,0.1674615,nature_reserve,,"{u'name': u'Braeburn Park', u'leisure': u'nature_reserve'}"
11556,442077645,51.4963328,-0.0386188,garden,,{u'leisure': u'garden'}
11557,442585912,51.5220777,-0.066912,pitch,,{u'leisure': u'pitch'}
11558,442585918,51.5224474,-0.0679407,garden,,{u'leisure': u'garden'}
11559,442585919,51.5224132,-0.0674155,garden,,{u'leisure': u'garden'}
11560,442915378,51.5407003,-0.478646,pitch,,{u'leisure': u'pitch'}
11561,442915379,51.5410926,-0.4788985,pitch,,{u'leisure': u'pitch'}
11562,442928033,51.5138149,0.0683673,pitch,,{u'leisure': u'pitch'}
11563,443094971,51.4256417,-0.083694,playground,,{u'leisure': u'playground'}
11564,443135894,51.5722114,-0.0105474,park,,{u'leisure': u'park'}
11565,443174028,51.5267335,-0.0711753,pitch,,{u'leisure': u'pitch'}
11566,443181587,51.4306448,-0.1469622,sports_centre,,"{u'building': u'yes', u'leisure': u'sports_centre'}"
