,Unnamed: 0,id,amenity,est,nor,Ai,centers,label
9325,14085,155446114,parking,528133.697,193267.335,8.54,False,15
9326,14089,155457211,playground,528208.995,193252.684,6.11,False,15
9327,14090,155457212,park,528221.074,193260.413,5.84,False,15
9328,14093,155488586,restaurant,526726.04,181227.058,63.59,False,41
9329,14094,155488587,fast food,526748.73,181244.793,63.93,False,41
9330,14095,155488588,estate agent,526745.952,181210.609,65.34,False,41
9331,14096,155488589,hotel,526787.408,181166.867,62.4,False,41
9332,14097,155488590,hotel,526739.579,181214.756,65.07,False,41
9333,14098,155488591,cafe,526739.606,181213.677,65.09,False,41
9334,14099,155488592,restaurant,526772.369,181182.515,64.33,False,41
9335,14100,155488593,bookmaker,526776.089,181178.657,63.97,False,41
9336,14101,155488594,fast food,526749.213,181206.217,65.34,True,41
9337,14102,155488595,restaurant,526792.869,181161.406,61.45,False,41
9338,14103,155488596,cafe,526798.39,181155.491,60.35,False,41
9339,14104,155488597,restaurant,526768.549,181186.459,64.64,False,41
9340,14105,155488598,convenience,526753.148,181249.132,63.79,False,41
9341,14106,155488599,convenience,526779.7,181174.719,63.52,False,41
9342,14107,155488601,convenience,526783.566,181170.854,63.0,False,41
9343,14108,155488602,restaurant,526764.722,181190.414,64.87,False,41
9344,14109,155488603,pub,526756.985,181196.341,65.1,False,41
9345,14110,155488604,fast food,526802.717,181150.948,59.42,False,41
9346,14111,155488605,pub,526807.966,181145.649,58.21,False,41
9347,14112,155494883,fast food,526798.755,181296.046,60.01,False,41
9348,14113,155494889,bakery,526821.123,181314.697,58.92,False,41
9349,14114,155494890,cafe,526769.84,181265.994,62.68,False,41
9350,14115,155494892,fast food,526812.941,181306.782,59.43,False,41
9351,14116,155494894,cafe,526807.27,181300.654,59.9,False,41
9352,14117,155494898,estate agent,526876.858,181350.761,58.3,False,41
9353,14118,155494899,pub,526866.783,181358.865,56.1,False,41
9354,14119,155494903,hairdresser,526891.903,181377.663,54.05,False,41
9355,14120,155494904,fast food,526775.362,181273.976,61.83,False,41
9356,14121,155494909,cafe,526793.937,181291.309,60.36,False,41
9357,14122,155494912,optician,526846.832,181337.994,57.81,False,41
9358,14123,155494914,cafe,526761.674,181258.024,63.3,False,41
9359,14124,155494917,gift,526851.077,181342.873,57.46,False,41
9360,14125,155494922,cafe,526830.191,181322.446,58.58,False,41
9361,14126,155494924,fast food,526873.461,181354.437,57.49,False,41
9362,14127,155494930,restaurant,526857.46,181348.006,57.21,False,41
9363,14128,155494933,fast food,526783.179,181281.193,61.16,False,41
9364,14129,155494934,convenience,526834.397,181327.19,58.25,False,41
9365,14130,155494939,restaurant,526895.405,181380.889,53.55,False,41
9366,14131,155494954,gift,526765.585,181261.237,63.1,False,41
9367,14132,155494956,restaurant,526900.147,181358.386,57.51,False,41
9368,14133,155494960,pharmacy,526887.828,181368.771,55.59,False,41
9369,14135,155507583,bank,526906.147,181391.327,51.84,False,41
9370,14136,155507584,cafe,526909.742,181395.823,51.07,False,41
9371,14137,155507586,fast food,526972.38,181454.804,43.73,False,41
9372,14138,155507587,hairdresser,526939.037,181425.652,46.88,False,41
9373,14139,155507589,pawnbroker,526976.799,181457.151,43.52,False,41
9374,14140,155507590,cafe,526927.525,181413.781,48.37,False,41
9375,14141,155507594,restaurant,526955.703,181411.27,48.84,False,41
9376,14142,155507595,cafe,526987.018,181468.01,42.29,False,41
9377,14143,155507596,pub,526957.253,181381.499,52.0,False,41
9378,14144,155507599,hairdresser,526965.18,181448.181,44.37,False,41
9379,14145,155507600,hairdresser,526983.113,181464.819,42.66,False,41
9380,14146,155507601,estate agent,526942.453,181429.521,46.38,False,41
9381,14147,155507602,travel agency,526956.718,181441.494,45.01,False,41
9382,14148,155508297,parking,528057.643,193279.787,8.66,False,15
9383,14149,155508306,parking,528061.159,193313.56,9.75,False,15
9384,14150,155508309,parking,528026.787,193367.082,9.03,False,15
9385,14151,155508315,parking,528041.151,193346.325,9.53,False,15
9386,14152,155508889,parking,528128.326,193313.913,9.32,False,15
9387,14153,155508898,parking,527889.038,193444.286,6.21,False,15
9388,14156,155511318,bookmaker,527100.494,181559.82,39.8,False,251
9389,14157,155511321,cafe,527157.701,181621.493,37.42,False,251
9390,14158,155511322,pharmacy,527126.998,181600.062,38.28,False,251
9391,14159,155511329,hotel,527163.844,181616.829,38.57,False,251
9392,14160,155511332,estate agent,527167.881,181614.17,39.19,False,251
9393,14161,155511335,clothes,527175.466,181605.425,40.83,False,251
9394,14162,155511336,cafe,527153.139,181627.098,36.1,False,251
9395,14163,155511338,cafe,527113.818,181585.256,38.83,False,251
9396,14164,155511339,pub,527081.324,181506.175,41.46,False,251
9397,14165,155511340,charity,527062.203,181530.098,39.19,False,251
9398,14166,155511341,pawnbroker,527170.919,181610.129,39.98,False,251
9399,14167,155511343,doctors,527034.644,181509.781,39.33,False,251
9400,14170,155594680,parking,525743.02,165331.569,5.37,False,257
9401,14171,155598678,park,525832.461,165326.439,6.32,False,257
9402,14172,155598681,park,525892.759,165324.053,5.83,False,217
9403,14173,155602158,park,525837.69,165481.978,4.68,False,217
9404,14174,155603632,park,525818.031,165465.327,4.79,False,257
9405,14175,155603633,park,525801.639,165368.797,5.62,False,257
9406,14176,155603634,park,525725.625,165443.3,3.78,False,257
9407,14177,155604892,supermarket,525819.877,165581.215,4.7,False,217
9408,14178,155604905,parking,525799.564,165574.716,4.45,False,217
9409,14180,155641389,parking,525855.2,165719.613,6.09,False,217
9410,14182,155669619,parking,525174.001,171196.098,6.44,False,153
9411,14183,155677990,parking,525949.409,165812.02,5.5,False,217
9412,14184,155724654,convenience,530786.306,182738.246,16.04,False,292
9413,14185,155724655,cafe,530957.641,182547.717,18.59,False,20
9414,14186,155724662,convenience,530949.199,182553.152,17.95,False,20
9415,14187,155724663,pub,530792.242,182742.482,16.08,False,292
9416,14188,155724665,pub,530973.411,182541.514,19.0,False,20
9417,14189,155724668,cafe,530959.847,182543.168,18.75,False,20
9418,14190,155731371,restaurant,530804.986,182258.266,19.07,False,98
9419,14191,155731372,cafe,530782.392,182287.362,17.91,False,98
9420,14192,155731373,cafe,530680.587,182436.042,14.28,False,98
9421,14193,155731379,furniture,530652.682,182491.173,13.88,False,98
9422,14194,155731380,furniture,530674.21,182446.772,14.2,False,98
9423,14195,155731384,musical instrument,530799.997,182264.658,18.94,False,98
9424,14196,155731385,pub,530817.514,182241.664,19.01,False,98
9425,14197,155731386,clinic,530871.122,182167.901,20.03,False,98
9426,14198,155731387,cafe,530793.108,182262.1,19.05,False,98
9427,14199,155731388,convenience,530810.682,182250.601,19.1,False,98
9428,14200,155768835,restaurant,530939.588,182046.162,26.28,False,98
9429,14201,155768836,convenience,530929.449,182061.901,26.07,False,98
9430,14203,155842049,parking,526043.734,166393.078,9.12,False,217
9431,14204,155894278,restaurant,531159.264,182274.521,27.31,False,20
9432,14205,155894300,pub,531075.263,182198.222,20.53,False,98
9433,14206,155900447,estate agent,531812.913,182133.003,42.5,False,9
9434,14207,155900457,estate agent,531812.913,182133.003,42.5,False,9
9435,14208,155906191,pharmacy,533571.724,181148.516,37.19,False,273
9436,14209,155906194,bar,533567.926,181138.245,36.79,False,184
9437,14213,156167653,bank,532488.987,181206.249,48.19,False,45
9438,14214,156167656,optician,532429.359,181180.447,56.46,False,45
9439,14215,156167657,cafe,532488.884,181243.19,43.63,False,45
9440,14216,156167661,cafe,532483.814,181101.358,57.11,False,45
9441,14217,156167663,bank,532487.993,181132.279,56.44,False,45
9442,14218,156167669,bank,532493.422,181256.884,42.09,False,45
9443,14219,156167670,mobile phone,532441.271,181177.33,56.37,False,45
9444,14220,156167671,perfume,532413.399,181185.194,55.98,False,45
9445,14221,156167679,bar,532509.699,181271.685,40.56,False,45
9446,14222,156168717,garden,525882.986,182425.952,7.2,False,123
9447,14223,156172966,museum,532528.54,181347.878,33.41,False,45
9448,14224,156178332,cafe,532463.074,181283.522,37.83,False,45
9449,14225,156190214,garden,527824.106,179976.79,6.12,False,272
9450,14226,156190533,garden,532271.974,181624.331,17.46,False,186
9451,14227,156197589,dentist,532376.309,181634.55,17.39,False,186
9452,14228,156197590,garden,532440.536,181616.919,17.92,False,45
9453,14229,156197606,garden,532447.306,181625.396,17.91,False,45
9454,14230,156208042,cafe,532655.226,181644.778,31.88,False,184
9455,14231,156211813,restaurant,532756.968,182554.726,33.5,False,308
9456,14232,156211817,fast food,532755.531,182559.774,33.34,False,308
9457,14233,156211818,cafe,532754.101,182564.822,33.09,False,308
9458,14234,156335989,fast food,551665.736,174640.012,3.66,False,4
9459,14238,156379249,sports centre,536401.007,176698.276,11.77,False,216
9460,14240,156392456,parking,528770.64,192626.461,3.45,False,15
9461,14241,156397315,marketplace,537189.722,177114.586,30.42,False,131
9462,14242,156402689,bar,532411.436,181704.925,16.98,False,186
9463,14243,156413702,parking,527467.047,193974.832,4.07,False,15
9464,14244,156413704,parking,527461.87,193989.836,4.37,False,15
9465,14245,156413705,parking,527450.204,194044.946,4.07,False,42
9466,14246,156413706,parking,527447.645,194023.115,4.41,False,42
9467,14247,156413710,parking,527454.827,194007.173,4.49,False,42
9468,14248,156413712,parking,527437.225,194053.81,3.75,False,42
9469,14252,156456696,parking,525659.106,182527.118,15.61,False,123
9470,14253,156456704,estate agent,525413.875,182407.908,10.56,False,123
9471,14254,156456705,convenience,525957.404,182785.765,18.93,False,123
9472,14255,156456720,alcohol,525923.448,182801.313,18.58,False,123
9473,14256,156456776,stadium,525747.437,182336.395,8.58,False,123
9474,14257,156456822,parking,525542.026,182537.453,10.51,False,123
9475,14258,156469171,parking,526859.197,193969.971,3.51,False,42
9476,14259,156469339,parking,526828.411,193973.216,3.62,False,42
9477,14260,156469992,place of worship,526705.942,193996.654,4.38,False,42
9478,14261,156470563,parking,526722.202,194006.297,4.18,False,42
9479,14262,156472440,university,536430.047,176786.475,18.18,False,216
9480,14263,156472897,parking,526522.88,193996.323,11.14,False,42
9481,14264,156474356,cafe,526452.029,193935.655,12.33,False,42
9482,14271,156502058,place of worship,526496.115,194026.456,13.11,False,42
9483,14272,156503255,parking,526487.577,194012.578,13.89,False,42
9484,14273,156503257,parking,526456.046,193988.566,15.2,False,42
9485,14274,156503258,parking,526469.618,193993.879,14.77,False,42
9486,14275,156503259,parking,526490.546,193996.327,13.62,False,42
9487,14276,156503319,parking,526442.989,193980.106,15.27,True,42
9488,14277,156510006,school,525543.931,182522.724,10.84,False,123
9489,14278,156510046,park,525607.682,182815.527,6.92,False,123
9490,14279,156510060,parking,525403.278,182496.362,9.49,False,124
9491,14280,156510067,parking,525809.648,182688.202,8.53,False,123
9492,14281,156510068,parking,525884.963,182748.163,12.58,False,123
9493,14282,156510069,parking,525695.585,182601.169,10.59,False,123
9494,14283,156510071,parking,525313.533,182526.549,12.03,False,124
9495,14284,156526703,parking,526312.9,166230.543,5.37,False,217
9496,14285,156526705,parking,526302.382,166310.386,6.3,False,217
9497,14286,156526707,parking,526363.778,166257.561,5.93,False,217
9498,14287,156526711,parking,526365.901,166129.586,4.52,False,217
9499,14288,156526713,parking,526416.033,166221.355,6.15,False,217
9500,14289,156530481,park,526043.395,166593.043,11.35,False,217
9501,14290,156531047,parking,526460.279,194257.17,8.56,False,42
9502,14291,156531048,parking,526464.919,194253.535,8.48,False,42
9503,14294,156538126,sports centre,525694.151,182382.655,9.73,False,123
9504,14295,156538134,parking,525717.901,182218.184,9.24,False,123
9505,14296,156538135,parking,525974.018,182391.412,7.11,False,123
9506,14297,156538137,parking,525537.105,182108.808,7.73,False,124
9507,14298,156538138,parking,525455.882,182056.987,10.33,False,124
9508,14299,156538139,parking,525817.16,182278.613,8.41,False,123
9509,14300,156538140,parking,525618.79,182157.85,8.01,False,124
9510,14301,156538145,parking,525832.024,182348.191,8.0,False,123
9511,14302,156538146,parking,525600.146,182451.053,12.21,False,123
9512,14303,156546213,convenience,526165.282,180751.624,22.78,False,174
9513,14304,156546214,fast food,526162.609,180756.365,22.7,False,174
9514,14305,156546215,bureau de change,526169.065,180736.863,22.44,False,174
9515,14306,156546216,restaurant,526172.388,180712.644,20.57,False,174
9516,14307,156546219,cafe,526170.05,180720.976,21.41,False,174
9517,14308,156546220,estate agent,526167.973,180741.944,22.66,False,174
9518,14309,156546222,doctors,526167.323,180729.008,22.08,False,174
9519,14310,156546225,estate agent,526166.137,180746.828,22.78,False,174
9520,14311,156546227,convenience,526158.839,180780.973,21.82,False,174
9521,14312,156546229,restaurant,526154.357,180806.866,20.88,False,174
9522,14313,156548186,restaurant,526469.33,180984.948,29.6,False,41
9523,14314,156548194,convenience,526438.837,180956.516,28.36,False,41
9524,14315,156548195,hardware,526448.523,180962.076,29.06,False,41
9525,14316,156548197,estate agent,526452.356,180965.654,29.29,False,41
9526,14317,156548201,convenience,526457.483,180970.822,29.49,False,41
9527,14318,156548202,pharmacy,526434.8,180950.774,27.65,False,41
9528,14319,156548205,restaurant,526461.089,180977.41,29.65,False,41
9529,14320,156548206,restaurant,526444.336,180958.723,28.74,False,41
9530,14321,156548208,bookmaker,526476.945,180995.018,29.47,False,41
9531,14322,156614973,pub,529536.514,180863.271,123.42,False,117
9532,14323,156614974,restaurant,529561.616,180882.483,129.91,False,117
9533,14324,156614976,beauty,529511.62,180842.374,117.5,False,117
9534,14325,156614979,clothes,529504.71,180835.343,115.83,False,117
9535,14326,156614981,erotic,529609.226,180917.301,139.62,False,117
9536,14327,156614982,hardware,529499.818,180831.146,114.7,False,117
9537,14328,156614983,erotic,529553.848,180876.71,128.0,False,117
9538,14329,156614987,cafe,529569.765,180888.009,131.75,False,117
9539,14330,156614988,erotic,529549.721,180872.476,126.78,False,117
9540,14331,156614989,bar,529625.931,180932.259,142.29,False,117
9541,14332,156614991,books,529521.811,180848.431,119.55,False,117
9542,14333,156614992,bookmaker,529546.294,180872.1,126.2,False,117
9543,14334,156614997,clothes,529509.168,180839.174,116.86,False,117
9544,14335,156619374,florist,525646.226,182506.826,16.09,False,123
9545,14336,156619377,deli,525702.858,182506.725,15.31,False,123
9546,14337,156619379,deli,525681.977,182506.876,16.41,False,123
9547,14338,156619381,restaurant,525654.0,182505.149,16.44,False,123
9548,14339,156619385,kitchen,525708.196,182506.691,14.89,False,123
9549,14340,156619429,travel agency,525697.569,182506.761,15.65,False,123
9550,14341,156619431,restaurant,525716.067,182496.014,14.06,False,123
9551,14342,156619435,alcohol,525671.502,182506.94,16.62,False,123
9552,14343,156619437,hairdresser,525666.296,182506.978,16.62,False,123
9553,14344,156619438,dry cleaning,525676.715,182506.913,16.55,False,123
9554,14345,156619446,estate agent,525687.17,182506.838,16.19,False,123
9555,14346,156619452,parking,525896.987,182516.284,6.69,False,123
9556,14347,156620018,restaurant,529517.99,181068.81,131.93,False,117
9557,14348,156620019,fabric,529567.155,180987.9,136.23,False,117
9558,14349,156620021,stationery,529499.947,181103.87,132.24,False,117
9559,14350,156620023,cafe,529509.441,181102.91,132.11,False,117
9560,14351,156620024,cafe,529523.709,181059.643,131.8,False,117
9561,14352,156620025,restaurant,529562.646,180994.806,135.14,False,117
9562,14353,156620028,books,529571.575,180980.657,137.34,False,117
9563,14354,156620029,cafe,529574.768,180962.979,138.68,False,117
9564,14355,156620030,fabric,529526.333,181055.003,131.72,False,117
9565,14356,156620032,place of worship,529546.198,181028.292,132.23,False,117
9566,14357,156620033,restaurant,529522.297,181064.08,131.89,False,117
9567,14358,156620034,fabric,529559.413,181000.154,134.36,False,117
9568,14359,156620036,restaurant,529512.362,181078.481,132.02,False,117
9569,14360,156620037,clothes,529541.201,181037.467,131.89,False,117
9570,14361,156620040,dry cleaning,529529.103,181050.122,131.64,False,117
9571,14362,156620041,fabric,529531.924,181045.153,131.58,False,117
9572,14363,156620042,pub,529509.596,181084.575,132.05,False,117
9573,14364,156620043,fast food,529516.134,181074.616,132.02,False,117
9574,14365,156620047,cafe,529592.932,180992.885,138.71,False,117
9575,14366,156620063,cafe,529579.323,180984.204,138.15,False,117
9576,14367,156639979,park,526127.349,166649.07,10.53,False,217
9577,14368,156641156,park,526346.487,166589.74,4.43,False,217
9578,14369,156641160,park,526203.376,166723.775,8.47,False,217
9579,14370,156641167,park,526216.25,166656.708,8.04,False,217
9580,14371,156642219,park,526319.988,166832.064,5.48,False,217
9581,14372,156642220,park,526255.155,166758.102,7.12,False,217
9582,14373,156645003,parking,526006.083,166698.339,7.33,False,217
9583,14374,156645004,park,526019.153,166644.362,9.4,False,217
9584,14375,156646523,park,525978.831,166584.64,9.11,False,217
9585,14376,156647089,park,525935.206,166582.64,7.35,False,217
9586,14377,156647946,parking,525973.182,166476.658,8.8,False,217
9587,14378,156682109,parking,524753.502,170572.392,37.26,False,153
9588,14379,156708553,park,525288.028,182155.769,10.78,False,124
9589,14380,156708575,playground,525271.073,182143.289,11.05,False,124
9590,14381,156720834,bank,532965.908,180836.984,54.48,False,184
9591,14382,156720839,clothes,533142.158,180779.464,41.67,False,184
9592,14383,156720854,cafe,533085.767,180794.888,48.09,False,184
9593,14384,156720855,bookmaker,533258.234,180712.548,30.71,False,184
9594,14385,156720857,bank,532977.035,180812.684,52.63,False,184
9595,14386,156720863,cafe,533153.055,180770.903,39.54,False,184
9596,14387,156720866,restaurant,533273.357,180704.365,30.43,False,184
9597,14388,156720875,restaurant,533249.619,180717.229,30.85,False,184
9598,14389,156720882,cafe,532995.096,180836.802,56.11,False,184
9599,14390,156725307,cafe,533313.269,180745.674,34.63,False,184
9600,14391,156731564,bar,533419.155,181183.686,44.8,False,273
9601,14392,156731574,cafe,533402.924,181192.817,45.52,False,273
9602,14393,156731576,bookmaker,533436.482,181080.719,39.59,False,184
9603,14394,156731595,fast food,533358.038,181022.207,45.37,False,184
9604,14395,156734414,restaurant,533386.689,181143.74,45.11,False,184
9605,14396,156734415,bar,533402.25,181174.884,45.38,False,273
9606,14397,156734416,fast food,533391.244,181165.927,45.55,False,184
9607,14398,156734417,pub,533426.878,181162.69,43.85,False,273
9608,14400,156778739,cafe,533422.537,181363.076,58.91,False,273
9609,14401,156778753,hairdresser,533430.203,181352.996,57.98,False,273
9610,14402,156778762,fast food,533419.047,181399.462,60.95,False,273
9611,14403,156778765,bank,533403.95,181378.979,59.79,False,273
9612,14406,156865648,park,525107.765,182365.733,12.9,False,124
9613,14407,156867476,park,528899.925,180030.724,8.0,False,272
9614,14408,156871425,park,528269.012,179418.171,10.48,False,272
9615,14409,156872559,restaurant,533880.231,181959.428,45.7,False,85
9616,14410,156880257,convenience,534076.893,181722.867,30.35,False,273
9617,14411,156884830,garden,531212.599,184401.011,8.26,False,125
9618,14412,156885513,garden,531177.072,184417.707,7.1,False,125
9619,14413,156886335,community centre,533857.377,181625.501,55.17,False,273
9620,14414,156886348,restaurant,533929.839,181692.01,58.16,False,273
9621,14415,156886511,garden,531238.025,184382.062,9.01,False,125
9622,14416,156886520,garden,531247.845,184385.476,9.3,False,125
9623,14417,156886523,garden,531257.703,184388.77,9.45,False,125
9624,14418,156887742,university,533867.833,181690.041,59.66,False,273
9625,14419,156887746,fast food,533893.763,181706.615,61.44,False,273
9626,14420,156887748,fast food,533903.948,181701.087,61.07,False,273
9627,14421,156887749,restaurant,533905.153,181696.99,60.84,False,273
9628,14422,156931394,park,533257.611,178321.902,3.46,False,179
9629,14423,156983107,park,525887.555,166481.256,4.97,False,217
9630,14424,156985181,park,526101.704,166784.251,7.71,False,217
9631,14425,156985183,park,526139.266,166791.544,8.38,False,217
9632,14426,156985201,park,526148.007,166813.914,8.11,False,217
9633,14427,156997386,park,526188.688,166750.472,8.65,False,217
9634,14428,156999667,park,526157.598,166919.156,6.74,False,217
9635,14429,156999679,park,526117.352,166927.029,5.9,False,217
9636,14430,156999693,park,526161.959,166952.278,6.21,False,217
9637,14431,156999700,park,526152.689,166887.334,7.02,False,217
9638,14432,157003098,park,526372.644,166924.799,4.76,False,217
9639,14433,157003107,park,526265.629,166830.363,6.63,False,217
9640,14434,157003120,park,526203.706,166811.018,7.91,False,217
9641,14435,157009539,school,526321.051,166996.492,4.54,False,217
9642,14436,157009587,parking,526259.81,167060.337,4.36,False,217
9643,14437,157013563,parking,526528.426,166892.996,4.14,False,217
9644,14438,157013574,park,526430.152,166923.542,4.47,False,217
9645,14439,157013583,park,526478.613,166986.563,4.21,False,217
9646,14440,157021561,pub,533252.742,182535.76,58.29,False,308
9647,14441,157021563,parking,533452.302,182429.715,40.47,False,308
9648,14442,157026552,pub,532923.546,182687.679,26.99,False,308
9649,14443,157026553,pub,532474.821,182798.417,22.84,False,308
9650,14446,157050641,school,517896.36,167592.834,10.66,False,157
9651,14447,157052411,supermarket,517833.816,167181.227,21.41,False,157
9652,14449,157108965,parking,526161.73,194757.299,4.55,False,42
9653,14450,157109311,parking,526129.303,194810.981,6.06,False,42
9654,14451,157109312,parking,526148.45,194781.458,5.45,False,42
9655,14452,157109314,parking,526139.791,194799.681,5.95,False,42
9656,14453,157109315,parking,526175.286,194839.813,5.74,False,311
9657,14454,157115406,parking,526908.181,194895.47,4.89,False,311
9658,14455,157115408,parking,526895.638,194890.415,4.8,False,311
9659,14456,157118926,park,526598.771,167024.336,5.14,False,88
9660,14457,157118927,parking,526654.226,167003.67,5.42,False,88
9661,14458,157118929,park,526176.738,167025.313,5.38,False,217
9662,14459,157118935,park,526181.832,167057.206,5.04,False,217
9663,14460,157118936,place of worship,526634.512,167021.006,5.46,False,88
9664,14461,157118942,park,526604.407,166943.862,5.03,False,88
9665,14462,157118944,park,526186.287,167094.135,4.16,False,217
9666,14463,157118952,park,526138.884,167066.003,4.25,False,217
9667,14464,157118953,park,526640.844,167073.583,4.63,False,88
9668,14465,157124010,park,526681.201,166902.461,4.79,False,88
9669,14466,157124017,park,526664.46,166884.664,4.65,False,88
9670,14467,157134586,parking,526140.229,194897.047,6.06,False,213
9671,14468,157134587,parking,526128.377,194921.644,5.28,False,213
9672,14469,157134593,parking,526130.393,194888.6,6.12,False,42
9673,14470,157137089,library,535516.724,179440.534,4.63,False,160
9674,14471,157145426,fuel,535427.866,179256.836,6.73,False,160
9675,14472,157145431,police,535349.902,179260.324,5.8,False,160
9676,14473,157151094,school,528308.149,183867.138,6.85,False,191
9677,14474,157153058,school,528760.896,183834.031,50.57,False,191
9678,14477,157169699,parking,526820.078,195041.134,9.19,False,311
9679,14478,157169702,parking,526833.377,195059.962,9.93,False,311
9680,14479,157169704,parking,526808.664,195066.164,9.15,False,311
9681,14480,157169705,parking,526838.853,195023.278,9.16,False,311
9682,14481,157169706,parking,526861.54,194997.697,8.52,False,311
9683,14482,157169707,parking,526815.853,195070.483,9.49,False,311
9684,14483,157171975,parking,526875.395,194963.995,7.18,False,311
9685,14484,157175460,parking,526648.984,195371.464,3.75,False,311
9686,14485,157175463,parking,526670.49,195355.89,4.29,False,311
9687,14486,157175466,parking,526667.919,195326.693,4.29,False,311
9688,14487,157221863,alcohol,533458.693,182136.676,36.28,False,308
9689,14488,157221865,restaurant,533455.711,182128.108,35.98,False,308
9690,14489,157221870,cafe,533413.884,182194.509,37.54,False,308
9691,14490,157221878,cafe,533433.573,182178.29,37.98,False,308
9692,14491,157221883,restaurant,533450.845,182114.069,35.29,False,308
9693,14492,157221903,fast food,533416.911,182189.459,37.65,False,308
9694,14493,157221923,parking,533294.068,182296.074,38.61,False,308
9695,14494,157236262,cafe,533257.563,182340.472,44.92,False,308
9696,14495,157236264,estate agent,533250.055,182345.383,45.65,False,308
9697,14496,157236268,cafe,533204.624,182395.322,49.31,False,308
9698,14497,157236271,nightclub,533058.698,182492.913,45.67,False,308
9699,14498,157236281,fast food,533243.877,182350.661,46.28,False,308
9700,14499,157236283,cafe,533232.733,182360.061,47.08,False,308
9701,14500,157236292,alcohol,533237.537,182356.337,46.83,False,308
9702,14501,157236295,pub,533289.317,182347.192,44.38,False,308
9703,14502,157236301,bar,533188.308,182370.869,45.67,False,308
9704,14503,157247469,pub,532938.214,182530.427,37.12,False,308
9705,14504,157247471,fast food,533003.95,182534.33,43.53,False,308
9706,14505,157258516,fast food,533044.282,182613.649,44.19,False,308
9707,14506,157258520,fast food,532856.993,182541.899,32.89,False,308
9708,14507,157258523,hotel,533087.49,182608.662,47.44,False,308
9709,14508,157258526,fast food,532840.839,182534.543,32.5,False,308
9710,14509,157258532,convenience,532852.792,182540.109,32.81,False,308
9711,14510,157258542,fire station,532903.446,182593.79,31.63,False,308
9712,14511,157258547,fast food,532861.445,182543.929,32.92,False,308
9713,14512,157258551,bar,532876.994,182550.267,32.98,False,308
9714,14513,157258562,alcohol,533044.283,182607.763,44.35,False,308
9715,14514,157266405,garden,534625.841,189503.256,8.91,False,134
9716,14515,157269201,garden,534629.188,189579.018,9.35,False,173
9717,14516,157269204,garden,534618.853,189540.094,9.84,False,134
9718,14518,157292897,hospital,526667.39,195158.143,3.7,False,311
9719,14519,157294214,park,526469.411,166370.934,4.23,False,217
9720,14520,157294219,playground,526486.805,166292.752,4.95,False,217
9721,14521,157298357,park,526611.997,166600.19,3.43,False,217
9722,14524,157314569,clothes,533367.418,182272.896,37.0,False,308
9723,14525,157314570,cafe,533246.389,182390.643,50.08,False,308
9724,14526,157314571,cafe,533285.965,182393.207,48.62,False,308
9725,14527,157314573,dry cleaning,533287.166,182387.63,48.24,False,308
9726,14528,157314574,cafe,533118.806,182488.558,50.66,False,308
9727,14529,157314576,beauty,533286.524,182383.006,47.97,False,308
9728,14530,157314577,estate agent,533291.864,182374.478,46.8,False,308
9729,14531,157314578,restaurant,533202.864,182425.366,51.94,False,308
9730,14532,157314580,cafe,533193.593,182432.678,52.17,False,308
9731,14533,157314582,books,533182.085,182441.657,52.19,False,308
9732,14534,157314586,restaurant,533146.968,182465.728,51.55,False,308
9733,14535,157314587,alcohol,533443.582,182253.043,39.98,False,308
9734,14536,157314589,copyshop,533296.701,182340.164,43.18,False,308
9735,14537,157314594,estate agent,533256.701,182380.965,49.23,False,308
9736,14538,157314595,fast food,533225.371,182407.807,51.05,False,308
9737,14539,157316297,parking,526153.403,194916.259,5.39,False,311
9738,14540,157316739,parking,526122.174,194831.123,6.08,False,42
9739,14541,157316751,parking,526149.633,194864.489,6.28,False,42
9740,14544,157322965,clothes,533708.7,181920.588,60.26,False,273
9741,14545,157322968,cafe,533597.994,182061.501,38.62,False,273
9742,14546,157322970,pub,533604.252,182056.324,39.26,False,273
9743,14547,157322974,clothes,533704.87,181855.69,70.24,False,273
9744,14548,157322976,hairdresser,533712.54,181805.883,69.0,False,273
9745,14549,157322977,clothes,533706.333,181885.284,67.02,False,273
9746,14550,157322984,restaurant,533726.547,181901.44,61.97,False,273
9747,14551,157322985,hardware,533445.501,182209.117,38.72,False,308
9748,14552,157322986,shoes,533704.828,181873.36,68.79,False,273
9749,14553,157322987,hairdresser,533432.082,182162.361,37.27,False,308
9750,14554,157322988,restaurant,533681.825,181954.188,54.41,False,273
9751,14555,157322989,shoes,533704.853,181861.599,69.9,False,273
9752,14556,157322991,sports,533566.513,182099.753,35.32,False,273
9753,14557,157322992,bakery,533706.863,181847.475,70.2,False,273
9754,14558,157322995,convenience,533689.298,181940.586,57.15,False,273
9755,14559,157322996,pub,533425.267,182141.417,36.13,False,308
9756,14560,157322999,bar,533423.399,182173.16,37.44,False,308
9757,14561,157323000,pub,533705.2,181805.69,70.22,False,273
9758,14562,157323001,clothes,533659.923,181993.994,47.31,False,273
9759,14563,157323005,bookmaker,533704.847,181867.385,69.42,False,273
9760,14564,157323009,alcohol,533420.153,182136.075,35.6,False,308
9761,14565,157323010,perfume,533714.212,181897.165,64.25,False,273
9762,14566,157323015,fast food,533721.284,181899.087,63.05,False,273
9763,14567,157323017,pub,533706.965,181893.991,65.59,False,273
9764,14571,157580355,park,526808.496,166749.364,4.94,False,88
